test_seti,id,zorluk,kategori,soru,beklenen_kaynak,dokumanda_var_mi,cevap,referans_cevaplar,em_score,em_soft_score,f1_score,precision,recall,rouge_l,semantic_sim,retrieval_match,retrieval_sira,siniflandirma,referans_var_mi,sure_sn
test_2,31,Kolay,Kolay,728_profiles.json dosyasındaki schemaVersion değeri nedir ve datasetName alanı veri setini nasıl tanımlıyor?,728_profiles.json,Evet,"schemaVersion değeri 1.1'dir ve datasetName alanı ""DateBind Realistic Synthetic Appointment Provider Profiles"" adını veri setini tanımlıyor.","schemaVersion '1.1'dir. datasetName alanı 'DateBind Realistic Synthetic Appointment Provider Profiles' olup, DateBind uygulaması için gerçekçi görünümlü sentetik randevu sağlayıcı profillerinden oluşan bir demo/test veri seti olduğunu tanımlar. | schemaVersion: ""1.1"", datasetName: ""DateBind Realistic Synthetic Appointment Provider Profiles"". DateBind uygulaması için gerçekçi görünümlü, sentetik randevu sağlayıcı profillerinden oluşan bir demo/test veri seti olduğunu tanımlamaktadır. | schemaVersion 1.1'dir. datasetName alanı 'DateBind Realistic Synthetic Appointment Provider Profiles' olarak tanımlanmıştır (DateBind için sentetik randevu sağlayıcı profilleri demo/test veri seti).",0.0,0.0,60.5,72.2,52.0,60.5,93.2,Evet,1,TP,Evet,24.47
test_2,32,Kolay,Kolay,"statistics bölümüne göre veri setinde toplam kaç profil (profileCount), kaç sektör (sectorCount) ve kaç meslek (occupationCount) bulunmaktadır?",728_profiles.json,Evet,"Veri setinde toplam 728 profil, 22 sektör ve 91 meslek bulunmaktadır.","Veri setinde toplam 728 profil (profileCount: 728), 22 sektör (sectorCount: 22) ve 91 meslek (occupationCount: 91) bulunmaktadır. | profileCount: 728, sectorCount: 22, occupationCount: 91. | 728 profil, 22 sektör ve 91 meslek bulunmaktadır.",0.0,100.0,84.2,72.7,100.0,84.2,95.4,Evet,1,TP,Evet,7.19
test_2,33,Kolay,Kolay,safetyAndDataQuality bölümünde realPhoneNumbersIncluded ve realEmailsIncluded alanları hangi değeri taşımaktadır ve bu ne anlama gelir?,728_profiles.json,Evet,"realPhoneNumbersIncluded ve realEmailsIncluded alanları False değerini taşımaktadır. Bu, gerçek telefon numaraları veya gerçek e-posta adresleri dahil olmadığı anlamına gelir.","Her iki alan da false değerini taşımaktadır (realPhoneNumbersIncluded: false, realEmailsIncluded: false). Bu durum, veri setindeki hiçbir profilde gerçek bir telefon numarası veya e-posta adresi bulunmadığı, tüm iletişim alanlarının null olduğu ve verinin gizlilik korumalı (privacy-safe) sentetik veri olduğu anlamına gelir. | İkisi de false değerindedir. Veri setindeki hiçbir profilde gerçek telefon numarası veya e-posta adresi bulunmadığını, tüm iletişim alanlarının null olduğunu (privacy-safe sentetik veri) ifade eder. | realPhoneNumbersIncluded ve realEmailsIncluded false değerindedir; hiçbir gerçek telefon veya e-posta bilgisi içermediğini, tüm iletişim alanlarının null olduğunu belirtir.",0.0,0.0,48.8,47.6,50.0,48.8,91.6,Evet,1,TP,Evet,16.17
test_2,34,Kolay,Kolay,Örnek profil olan Özge Taş'ın sector ve occupation alanları nedir?,728_profiles.json,Evet,"Özge Taş'ın sector alanı sağlık ve occupation alanı aile hekimliği uzmanı dikkat edilirse, bağlamda verilen bilgilere dayanarak bu bilgiyi kolayca çıkarmak mümkündür.","Özge Taş profilinde sector 'Sağlık', occupation ise 'Aile Hekimliği Uzmanı'dır. | Özge Taş: sector = ""Sağlık"", occupation = ""Aile Hekimliği Uzmanı"". | Sektör (sector): Sağlık, Meslek (occupation): Aile Hekimliği Uzmanı.",0.0,0.0,48.5,34.8,80.0,48.5,84.7,Evet,1,TP,Evet,21.52
test_2,35,Kolay,Kolay,publicContact alanı altında phoneVisible ve emailVisible değerleri örnek profillerde genellikle nasıl ayarlanmıştır?,728_profiles.json,Evet,"PublicContact alanındaki (phoneVisible, emailVisible) değerleri, örnek profillerde genellikle (False, False) olarak ayarlanmıştır ve bu durum %72,8'lük oranla gözlemlenebilir.","İncelenen örnek profillerin tamamında phoneVisible: false ve emailVisible: false olarak ayarlanmıştır (phone ve email alanları da null'dır); hiçbir profil gerçek iletişim bilgisi göstermemektedir. | phoneVisible: false ve emailVisible: false olarak ayarlanmıştır; telefon ve e-posta değerleri null durumundadır. | Her iki değer de false olarak ayarlanmıştır (phoneVisible: false, emailVisible: false, phone: null, email: null).",0.0,0.0,45.7,40.0,53.3,34.3,79.6,Evet,1,TP,Evet,7.68
test_2,36,Kolay,Kolay,"weeklyAvailability dizisinde her gün nesnesi hangi alanları (day, active, start, end) içermektedir?",728_profiles.json,Evet,Bu bilgi dokümanlarda bulunamadı.,"Her gün nesnesi day (gün adı), active (o gün çalışılıp çalışılmadığı / aktiflik durumu), start (çalışma başlangıç saati) ve end (çalışma bitiş saati) alanlarını içermektedir. | day (gün adı), active (o gün çalışılıyor mu), start (başlangıç saati) ve end (bitiş saati) alanlarını içerir. | day, active, start ve end alanlarını içerir.",0.0,0.0,0.0,0.0,0.0,0.0,41.6,Evet,1,FN,Evet,24.1
test_2,37,Orta,Orta,sectorDistribution içindeki 22 sektörün profil sayılarını bir çubuk grafikle karşılaştırdığınızda hangi üç sektör diğerlerinden (32 profil) daha fazla temsil edilmektedir?,728_profiles.json,Evet,"Sağlık, Spor ve Fitness, Eğitim ve Özel Ders sektörleri diğerlerinden (32 profil) daha fazla temsil edilmektedir.","Sağlık, Spor ve Fitness ile Eğitim ve Özel Ders sektörleri 40'ar profille diğer sektörlerden (32 profil) daha fazla temsil edilmektedir. | Sağlık, Spor ve Fitness ve Eğitim ve Özel Ders sektörleri (40'ar profil). | Eğitim ve Özel Ders, Sağlık, Spor ve Fitness sektörleri 40 profille daha fazla temsil edilmektedir.",0.0,0.0,83.9,81.2,86.7,81.1,98.0,Evet,1,TP,Evet,9.3
test_2,38,Orta,Orta,Mert Keskin profilinde appointmentSettings.autoApproveRequests neden false olarak ayarlanmış olabilir; Özge Taş'ın aynı alanla farkı nedir?,728_profiles.json,Evet,"Mert Keskin profilinde `appointmentSettings.autoApproveRequests` false olarak ayarlanmış olabilir, çünkü sahibi özel bir nedenle bu ayarı kendisine uygun kılmaktadır. Örnek olarak, belirli bir süre içinde çok sayıda talep alması durumunda veya belirli türde taleplerin otomatik kabul edilmesini istemeyebilir. Özge Taş'ın durumu ise `True` olarak ayarlanmış, bu da taleplerin otomatik olarak kabul edildiğini gösterir. Bu ayar Özge Taş'in daha hızlı ve kolay bir şekilde talepleri yönetmesine yardımcı olabilir. Bu ayarın farklılık sebebi, her doktorun işleyiş stili ve talep yönetimi ihtiyaçlarına göre ayarlanmasıdır.","Mert Keskin profilinde autoApproveRequests: false (randevuları manuel onaylama) ve cancellationNoticeHours: 4 iken, Özge Taş profilinde autoApproveRequests: true (otomatik onaylama) ve cancellationNoticeHours: 12'dir. Bu fark deneyim ve profil çeşitliliğini simüle etmek için yapılandırılmıştır; Mert Keskin randevuları manuel onaylayıp daha kısa iptal bildirim süresi isterken, Özge Taş otomatik onaylayıp daha uzun bildirim süresi talep eder. | Mert Keskin randevuları manuel onaylamakta (autoApproveRequests: false, cancellationNoticeHours: 4), Özge Taş ise otomatik onaylamaktadır (autoApproveRequests: true, cancellationNoticeHours: 12). Bu durum sağlayıcıların farklı işleyiş tercihlerini ve profil çeşitliliğini simüle eder. | Mert Keskin: autoApproveRequests false (manuel onay), Özge Taş: autoApproveRequests true (otomatik onay). Sağlayıcı tercih çeşitliliğini yansıtır.",0.0,0.0,24.8,20.5,31.5,20.4,82.5,Evet,1,TP,Evet,23.8
test_2,39,Orta,Orta,"Umut Aslan profilinde services dizisindeki hizmetlerden hangileri Online, hangileri Yüz yüze modda sunulmaktadır?",728_profiles.json,Evet,"Umut Aslan profilinde services dizisindeki hizmetlerin modu şu şekildedir: Online hizmetler: Gelişim görüşmesi (60 dk), Yetkinlik değerlendirme (30 dk). Yüz yüze hizmet: Kariyer görüşmesi (30 dk).","Umut Aslan profilinde 'Gelişim görüşmesi' (60 dk) ve 'Yetkinlik değerlendirme' (30 dk) Online modda; 'Kariyer görüşmesi' (30 dk) ise Yüz yüze modda sunulmaktadır. | Online hizmetler: 'Gelişim görüşmesi' (60 dk) ve 'Yetkinlik değerlendirme' (30 dk); Yüz yüze hizmet: 'Kariyer görüşmesi' (30 dk). | Gelişim görüşmesi ve Yetkinlik değerlendirme Online, Kariyer görüşmesi ise Yüz yüze sunulmaktadır.",0.0,0.0,77.3,65.4,94.4,77.3,89.2,Evet,1,TP,Evet,11.8
test_2,40,Orta,Orta,"location.serviceArea alanı bazı profillerde 'district, city' formatındayken bazılarında 'district / online' formatında görünmektedir; bu farkın nedeni serviceModes alanıyla nasıl ilişkilidir?",728_profiles.json,Evet,"location.serviceArea'nın 'district / online' formatında görünmesi, serviceModes'de online hizmet modu bulunmasıyla ilişkilidir. Eğer bir profesyonel online hizmet sunuyorsa, hizmet alanı olarak 'district / online' şeklinde gösterilir. Eğer sadece yerelle hizmet sunuyorsa, sadece 'district' yazılır. Bu durum, profesyonelin hangi hizmet modlarını desteklediğine bağlı olarak değişebilir.","'district, city' formatı sadece Yüz yüze (In-person) hizmet veren profillerde kullanılır; 'district / online' formatı ise hem Yüz yüze hem Online modunu birlikte sunan hibrit profillerde kullanılır (örneğin Umut Aslan profilinde 'İzmit / online'). | Sadece Yüz yüze hizmet sunulduğunda 'district, city' formatı kullanılırken; hem Yüz yüze hem Online modu birlikte sunulduğunda 'district / online' formatı kullanılmaktadır. | serviceModes içinde yalnızca yüz yüze varsa 'ilçe, il', hem yüz yüze hem online varsa 'ilçe / online' formatı kullanılır.",0.0,0.0,23.2,17.0,36.4,17.4,76.9,Evet,1,TP,Evet,22.64
test_2,41,Orta,Orta,"searchKeywords dizisi bir profildeki hangi diğer alanlardan (sector, occupation, services, location) türetilmiş görünmektedir?",728_profiles.json,Evet,"searchKeywords dizisi, sector, occupation ve services alanlarından türetilmiş görünmektedir. Location alanı da bazı anahtar kelimeler sunar ancak services alanı daha etkili görünmektedir.","searchKeywords dizisi profildeki sector (sektör), occupation (meslek), services listesindeki hizmet adları ile location altındaki city (şehir) ve district (ilçe) bilgilerinin birleştirilip alfabetik sıralanmasıyla oluşturulmaktadır. | sector, occupation, services listesindeki hizmet adları, city ve district bilgilerinin birleştirilip alfabetik sıralanmasıyla türetilmiştir. | Sektör, meslek, hizmet adları, il ve ilçe alanlarının alfabetik olarak birleştirilmesinden oluşur.",0.0,0.0,30.4,31.8,29.2,26.1,82.1,Evet,1,TP,Evet,21.14
test_2,42,Orta,Orta,Emre Korkmaz ve Umut Aslan profillerinin minimumNoticeHours ve cancellationNoticeHours değerlerini bir çubuk grafikle karşılaştırdığınızda nasıl bir fark ortaya çıkar?,728_profiles.json,Evet,"Emre Korkmaz'ın en az uyarı saatleri 6 saat, Umut Aslan'ın ise 4 saat; ikisinin de iptal uyarı saatleri 24 saat olduğuna göre, çubuk grafikte Emre Korkmaz'ın en az uyarı saatları Umut Aslan'ın en az uyarı saatlarına kıyasla 2 saat fazladır.","Emre Korkmaz'da minimumNoticeHours: 6 ve cancellationNoticeHours: 24 iken; Umut Aslan'da minimumNoticeHours: 4 ve cancellationNoticeHours: 24'tür. İptal süreleri aynıdır (24 saat), ancak minimum randevu bildirim süresinde 2 saatlik fark vardır; bu da aynı meslekte bile profil bazında ayarların varyasyon gösterdiğini ortaya koyar. | İkisinin de cancellationNoticeHours değeri 24 saattir; ancak minimumNoticeHours Emre Korkmaz'da 6 saat iken Umut Aslan'da 4 saattir (2 saat fark vardır). | minimumNoticeHours: Emre Korkmaz 6 saat, Umut Aslan 4 saat; cancellationNoticeHours her ikisinde de 24 saat.",0.0,0.0,37.3,25.0,73.3,37.3,83.3,Evet,1,TP,Evet,15.25
test_2,43,Orta,Orta,experience.credentialSummary alanı occupation türüne göre nasıl değişmektedir; Aile Hekimliği Uzmanı ile Yetenek Yönetimi Uzmanı örnekleri üzerinden karşılaştırın.,728_profiles.json,Evet,"HATA: Error code: 500 - {'type': 'https://tools.ietf.org/html/rfc9110#section-15.6.1', 'title': 'Failed to handle openAI completion', 'status': 500, 'detail': 'E:\\_work\\1\\s\\onnxruntime\\core\\framework\\bfc_arena.cc:359 onnxruntime::BFCArena::AllocateRawInternal Failed to allocate memory for requested buffer of size 2278526976\n'}","credentialSummary alanı her mesleğe özgü sabit bir şablon cümlesi olarak atanmıştır (meslek başına tek bir metin). Örneğin Aile Hekimliği Uzmanı için 'Tıp eğitimi ve uzmanlık', Yetenek Yönetimi Uzmanı için ise 'Yetenek yönetimi deneyimi' olarak tanımlanmıştır. | Aile Hekimliği Uzmanı → ""Tıp eğitimi ve uzmanlık""; Yetenek Yönetimi Uzmanı → ""Yetenek yönetimi deneyimi"". Her meslek için sabit bir şablon cümlesi belirlenmiştir. | credentialSummary meslek türüne göre sabittir: Aile Hekimliği Uzmanı'nda 'Tıp eğitimi ve uzmanlık', Yetenek Yönetimi Uzmanı'nda 'Yetenek yönetimi deneyimi' metni kullanılır.",0.0,0.0,0.0,0.0,0.0,0.0,33.2,Hayır,0,TP,Evet,0.0
test_2,44,Orta,Orta,appointmentSettings içindeki minimumNoticeHours ile cancellationNoticeHours kavramsal olarak birbirinden nasıl ayrılmaktadır?,728_profiles.json,Evet,appointmentSettings içindeki minimumNoticeHours ve cancellationNoticeHours kavramsal olarak -1.95 saat farkıyla ayırt edilirler ve bu farkın standart sapması 10.90 saate eşittir.,"minimumNoticeHours bir randevunun en az kaç saat önceden talep edilebileceğini belirtirken; cancellationNoticeHours mevcut bir randevunun cezasız iptal edilebilmesi için gereken minimum bildirim süresini ifade eder. Biri randevu talep, diğeri ise randevu iptal aşamasıyla ilgilidir. | minimumNoticeHours yeni randevu talebinin en az kaç saat önceden yapılması gerektiğini, cancellationNoticeHours ise alınmış bir randevunun cezasız iptali için gereken süreyi belirtir. | minimumNoticeHours randevu oluşturma/talep aşamasıyla, cancellationNoticeHours ise randevu iptal aşamasıyla ilişkilidir.",0.0,0.0,13.3,13.0,13.6,11.4,79.4,Evet,1,TP,Evet,12.99
test_2,45,Orta,Orta,slug alanı displayName ve profileCode alanlarından nasıl bir kurala göre oluşturulmuş görünmektedir? Örnek profil üzerinden gösterin.,728_profiles.json,Evet,"Slug alanı, `displayName` alanı olan ""Özge Taş"" ve `profileCode` alanı olan ""DB-ZD5HGKSC"" kullanılarak oluşturulmuştur. İlk olarak, `displayName` değerinin harfleri küçük harfe çevrilmiş ve arası boşluk silinmiştir. Daha sonra, `profileCode` değeri eklenmiştir. Ancak, `profileCode` değerindeki bazı karakterler (örneğin, ""G"") değiştirilerek ""z"" ile değiştirilmiştir. Son olarak, `profileCode` değerine ""DB-"" ve ""DB-"" eklenerek slug oluşturulmuştur. Örneğin, Özge Taş adlı profilin slug'i ""özge-taş-db-zd5"" olarak oluşturulmuştur.",Kural: küçük-harfli-ad-soyad-profilkodununsonaltıkarakteri şeklindedir. Örneğin Özge Taş / DB-ZD5HGKSC için slug 'ozge-tas-zd5hgksc' olarak oluşturulmuştur. | displayName küçük harfe çevrilip tire ile birleştirilir ve profileCode'un son kısmı küçük harfle eklenir (Örnek: Özge Taş / DB-ZD5HGKSC → slug: 'ozge-tas-zd5hgksc'). | küçük harfli ad-soyad ile profil kodunun son altı karakterinin birleşiminden oluşur (Örn. Özge Taş / DB-ZD5HGKSC → 'ozge-tas-zd5hgksc').,0.0,0.0,30.3,20.8,55.6,22.2,79.4,Evet,1,TP,Evet,20.49
test_2,46,Orta,Orta,sourceReference.note alanı bu veri setinin gerçek kişi/işletme doğrulaması iddia edip etmediği konusunda ne söylemektedir?,728_profiles.json,Evet,Bu bilgi dokümanlarda bulunamadı.,"sourceReference.note açıkça bu veri setinin gerçek kişilerin veya işletmelerin doğrulanmış bir listesi olmadığını, DateBind demo/test popülasyonu için tasarlanmış gerçekçi görünümlü sentetik bir üst küme olduğunu belirtmektedir. | Gerçek kişi/işletmelerin doğrulanmış bir listesi olmadığını, DateBind demo ve test popülasyonu için tasarlanmış sentetik bir veri seti olduğunu ifade eder. | Doğrulanmış gerçek kişiler/işletmeler listesi değildir; demo/test amaçlı gerçekçi görünümlü sentetik bir kümedir.",0.0,0.0,6.1,25.0,3.4,6.1,48.8,Evet,1,FN,Evet,16.18
test_2,47,Orta,Orta,"fieldGuide bölümündeki 'publicContact' açıklaması ile örnek profillerdeki publicContact nesnesinin (phone:null, email:null) içeriği birbiriyle tutarlı mıdır?",728_profiles.json,Evet,"Tutarlı değildir. Bağlamda publicContact açıklamasında ""Public contact visibility; intentionally no real phone/email"" yazmaktadır. Bu, publicContact nesnesinin gerçek telefon numarası ve e-posta adresi içermediğini göstermektedir. Örnek profilde de publicContact'nun içeriği ""phone:null, email:null"" olarak verilmiştir. Bu durum, publicContact'nin gerçek bilgi içermemesini istemeyen ve bunun yerine public contactın görünümünü sadece göstereceği anlamına gelir. Bu iki bilgi tutarlı değildir çünkü örnek profilde publicContact'nun içeriği tamamen boş bir şekilde gösterilmektedir.","Evet, tamamen tutarlıdır. fieldGuide bölümü 'public contact visibility; intentionally no real phone/email' açıklamasını yapmaktadır; incelenen tüm örnek profillerde de phone ve email alanları null, görünürlük bayrakları (phoneVisible, emailVisible) false olup açıklama ile veri birebir örtüşmektedir. | Evet, tutarlıdır. fieldGuide kasıtlı olarak gerçek telefon/e-posta içermediğini belirtir; profillerde de phone/email null ve görünürlükler false olarak tanımlanmıştır. | Evet tutarlıdır; fieldGuide'da belirtilen no real phone/email ilkesi profillerdeki null ve false değerleriyle tam uyumludur.",0.0,0.0,28.8,21.6,43.2,25.2,79.1,Evet,1,TP,Evet,20.7
test_2,48,Orta,Orta,"defaultDurationMinutes alanı ile services dizisindeki bireysel durationMinutes değerleri her zaman birebir eşleşmekte midir, yoksa profil bazında farklılaşabilmekte midir?",728_profiles.json,Evet,Bu bilgi dokümanlarda bulunamadı.,"Hayır, her zaman birebir eşleşmemektedir. Örneğin Mert Keskin profilinde defaultDurationMinutes: 20 iken hizmetlerinin süreleri 30, 20 ve 30 dakikadır; yani defaultDurationMinutes sadece bir varsayılan/gösterge değeridir ve hizmet bazlı özel süreleri geçersiz kılmaz. | Hayır, her zaman eşleşmez. defaultDurationMinutes bir varsayılan değerdir ancak hizmetler kendi özel durationMinutes sürelerine sahip olabilir (örneğin Mert Keskin'de defaultDurationMinutes 20 iken hizmet süreleri 30 ve 20 dakikadır). | Hayır, eşleşmek zorunda değildir; profil ve hizmet bazında farklılaşabilir.",0.0,0.0,0.0,0.0,0.0,0.0,48.1,Evet,1,FN,Evet,16.26
test_2,49,Orta,Orta,"intendedUse listesinde belirtilen 'demo', 'test', 'seed data', 'UI population' kullanım amaçları syntheticOnly=true ayarıyla nasıl bir tutarlılık göstermektedir?",728_profiles.json,Evet,"'intendedUse' listedeki kullanım amaçları, 'syntheticOnly: True' ayarıyla tutarlı çünkü tüm veriler sanal ve gerçek kişilere ait değildir. Bu amaçlar, sanal verilerin demo ve test amacıyla kullanılmasına uygun olduğunu gösterir.","Tamamen tutarlıdır. Belirtilen dört kullanım amacı da (demo, test, seed data, UI population) gerçek kullanıcı verisi gerektirmeyen, iç test ve geliştirme amaçlı senaryolardır; bu durum verinin yapay olarak üretildiğini belirten syntheticOnly: true ayarıyla birebir örtüşmektedir. | Tutarlıdır: demo, test, seed data ve UI population senaryoları gerçek kullanıcı verisi gerektirmez ve syntheticOnly: true ayarı ile tam uyumludur. | syntheticOnly: true ayarı ile birebir tutarlıdır; tüm kullanım amaçları sentetik veri senaryolarıdır.",0.0,0.0,28.6,24.1,35.0,14.6,82.9,Evet,1,TP,Evet,18.55
test_2,50,Orta,Orta,"weeklyAvailability dizisinde örnek profillerde yalnızca Pazartesi-Cuma günleri mi aktif görünmektedir, hafta sonu çalışan profil örneği var mıdır?",728_profiles.json,Evet,"Hayır, örnek profillerde hafta sonu çalışan profil örneği yoktur. Tüm örnek profillerde `weeklyAvailability` dizisi Pazartesi-Cuma günleri arasında aktif olarak gösterilmiştir.","Hayır, hepsi yalnızca Pazartesi-Cuma günleri aktif değildir. Veri setinde 248 profil Cumartesi günü de aktif çalışmaktadır (örneğin 'İyi Güzellik Studio' Salı-Cumartesi 10:00-19:00 çalışmaktadır). Ancak Pazar günü hiçbir profilde aktif değildir; hafta içi + bazı profillerde Cumartesi kombinasyonu bulunmaktadır. | Hayır, sadece hafta içi değildir; 248 profil Cumartesi günleri de aktiftir (örneğin İyi Güzellik Studio). Pazar günü ise hiçbir profilde aktif görünmemektedir. | Cumartesi günü çalışan profiller mevcuttur (248 profil, örn. İyi Güzellik Studio); Pazar günü hiçbir profil çalışmamaktadır.",0.0,0.0,26.5,40.9,19.6,22.7,77.7,Evet,1,TP,Evet,26.0
test_2,51,Zor,Zor,sectorDistribution içindeki 22 sektörün profil sayılarını gösteren bir grafik oluşturduğunuzda toplamın statistics.profileCount değeri olan 728'e eşit olup olmadığı nasıl doğrulanır?,728_profiles.json,Evet,"sectorDistribution içindeki 22 sektörün profil sayılarının toplamı 728'e eşit olduğunun doğruluğunu doğrulamak için, her sektörün profil sayısını toplayıp 728 ile karşılaştırabiliriz. Bu toplamın 728'e eşit olması gerekmektedir.","Evet, sektör dağılımı toplamı tam olarak 728'e eşittir. 19 sektörde 32 profil (19 × 32 = 608) ve 3 sektörde 40 profil (3 × 40 = 120) yer alır; toplamda 608 + 120 = 728 bulunur ve profileCount değeri doğrulanır. Ayrıca ortalama meslek sayısı 91 meslek / 22 sektör ≈ 4.14 meslek/sektördür (çoğu sektörde 4, Sağlık/Spor ve Fitness/Eğitim ve Özel Ders sektörlerinde 5 meslek vardır). | 19×32 + 3×40 = 608 + 120 = 728 eşitliği ile doğrulanır. | Tüm sektörlerin profil sayıları toplandığında 728 değerine ulaşılır (19*32 + 3*40 = 608 + 120 = 728).",0.0,0.0,13.7,24.1,9.6,12.0,81.0,Evet,1,TP,Evet,12.47
test_2,52,Zor,Zor,"22 sektörden 3 tanesinin (Sağlık, Spor ve Fitness, Eğitim ve Özel Ders) 40 profille diğerlerinden fazla temsil edilmesini bir dağılım grafiğinde görselleştirdiğinizde, bu dengesizliğin veri setinin sektörel analizine olası etkisi nedir?",728_profiles.json,Evet,"Sağlık, Spor ve Fitness, Eğitim ve Özel Ders sektörlerinin 40 profil sayısının diğer sektörlerden daha fazla temsil ettiğine göre, veri setinde bir dengesizlik oluşmuş olabilir. Bu durum, kullanıcıların diğer sektörlerdeki profesyonelleri aramakta zorlanmalarına ve mevcut müşterilerini kaybetmelerine yol açabilirken, sağlık sektöründe ise profesyonellerin daha fazla bulunmasına neden olabilir. Bu dengesizlik, toplam 0 diğer sektörlerden fazla sayı ile birlikte görselleştirilebilir.","Bu 3 sektör (%40 daha fazla profil, 40 vs 32 profil, ~%25 fark) toplam veri setinin biraz daha büyük bir dilimini oluşturur. Dağılım yine de oldukça dengelidir ve ciddi bir çarpıklık yaratmaz; sektörler arası karşılaştırmalı analizlerde hafif bir ağırlık farkı yaratabilir ancak örneklem büyüklüğünü bozacak düzeyde değildir. | Bu 3 sektörün 40 profile sahip olması (%25 fazlalık), sektörel analizlerde hafif bir temsil ağırlığı oluştursa da genel dağılım dengelidir ve analizi bozacak düzeyde bir çarpıklık yaratmaz. | Genel ortalamalar ve analizler üzerinde bu üç sektörün hafif bir ağırlık farkı oluşur ancak örneklem dengesi korunur.",0.0,0.0,18.9,16.9,21.3,11.3,75.5,Evet,1,TP,Evet,34.98
test_2,53,Zor,Zor,"Aynı occupation'a (Yetenek Yönetimi Uzmanı) sahip Sinem Arslan, Umut Aslan ve Emre Korkmaz profillerinin appointmentSettings değerlerini (minimumNoticeHours, cancellationNoticeHours, autoApproveRequests) gruplu bir çubuk grafikle karşılaştırdığınızda ortaya çıkan varyasyon veri setinin gerçekçilik tasarımına nasıl katkı sağlamaktadır?",728_profiles.json,Evet,"HATA: Error code: 500 - {'type': 'https://tools.ietf.org/html/rfc9110#section-15.6.1', 'title': 'Failed to handle openAI completion', 'status': 500, 'detail': 'E:\\_work\\1\\s\\onnxruntime\\core\\framework\\bfc_arena.cc:359 onnxruntime::BFCArena::AllocateRawInternal Failed to allocate memory for requested buffer of size 2360641536\n'}","Üç profilin minimumNoticeHours (Sinem: 12, Umut: 4, Emre: 6), cancellationNoticeHours (Sinem: 12, Umut: 24, Emre: 24) ve autoApproveRequests (Sinem: false, Umut: true, Emre: true) değerlerinin hepsi farklılık gösterir. Aynı meslekte bile ayarların dağıtılmış ve değişken olması, gerçek dünyada farklı sağlayıcıların farklı işleyiş tercihlerini taklit eder ve sentetik profillerin klon gibi görünmesini engeller. | Sinem Arslan, Umut Aslan ve Emre Korkmaz'ın randevu ayarlarındaki varyasyon, gerçek dünyadaki farklı sağlayıcı tercihlerini yansıtarak sentetik verinin gerçekçiliğini artırır ve klon profil görünümünü engeller. | Aynı meslekteki uzmanların farklı randevu sürelerine ve onay politikalarına sahip olması sentetik verinin tekdüze/klon olmasını engeller ve gerçekçilik kazandırır.",0.0,0.0,2.6,1.8,4.8,2.6,41.0,Hayır,0,TP,Evet,0.0
test_2,54,Zor,Zor,profileCode alanının 'DB-' önekli 8 karakterlik alfanümerik yapısı ile slug alanındaki kod parçası arasındaki ilişki nasıl kurulmaktadır; bu iki alan birlikte profilin benzersizliğini nasıl garanti eder?,728_profiles.json,Evet,Bu bilgi dokümanlarda bulunamadı.,"profileCode 'DB-' + 8 karakterlik rastgele alfanümerik koddur (örn. DB-ZD5HGKSC); slug ise bu kodun son kısmını küçük harfe çevirip isimle birleştirir (ozge-tas-zd5hgksc). profileCode veritabanında tekilliği garanti ederken, slug hem SEO dostu hem de insan tarafından okunabilir benzersiz bir URL anahtarı sağlar. | profileCode ('DB-' + 8 alfanümerik karakter) benzersizliği garanti eder; slug ise bu kod parçasını küçük harfli ad-soyad ile birleştirerek hem benzersiz hem SEO-dostu URL anahtarı oluşturur. | profileCode benzersizliği sağlar, slug ise bu kodun son kısmını isimle birleştirip SEO-dostu ve insan-okunur tekil URL anahtarı sunar.",0.0,0.0,7.7,25.0,4.5,7.7,40.7,Evet,1,FN,Evet,23.76
